Batch_ID,Time,Flour (kg),Sugar (kg),Yeast (kg),Water Temp (C),Salt (kg),Mixer Speed (RPM),Mixing Temp (C),Fermentation Temp (C),Oven Temp (C),Oven Humidity (%)
36,12,10.445965,5.298059,2.069107,24.985856,0.967206,167.954681,36.878831,36.850358,181.131568,44.218075
36,13,9.774403,5.098042,2.024084,26.10717,1.032829,169.371965,36.165658,37.223024,181.249094,45.476502
36,14,9.514187,4.885646,1.965238,25.792625,1.032904,170.68929,36.208203,36.840707,179.939973,46.781263
36,15,10.076166,5.260515,2.033128,25.982825,1.024675,169.527797,36.622806,37.211012,179.513403,44.85966
36,16,10.219687,4.987019,1.960256,25.893869,1.009033,169.127066,35.877006,36.992128,180.008655,44.534785
36,17,10.1016,4.728323,1.986183,26.264866,0.9626,170.609254,37.354392,37.006392,180.090017,44.804953
36,18,10.221379,5.046606,1.921805,25.897265,0.988382,168.442342,35.863258,36.727089,178.55092,44.485404
36,19,10.145637,4.931885,1.957177,25.287277,1.046241,168.829513,36.138262,37.317404,179.802123,46.648276
36,20,10.252365,5.117598,2.160036,26.081929,0.974713,165.430103,36.839044,37.001223,180.04797,45.824987
36,21,9.776313,5.470733,1.868852,25.616591,1.013848,167.65922,36.925741,36.747181,178.669237,44.704823
36,22,9.938564,5.082922,2.129194,26.168715,0.95531,166.13813,36.327012,36.562689,179.299509,43.578592
36,23,9.608055,5.058206,2.022485,26.034968,0.912691,165.706484,37.663836,36.987594,180.450645,46.117158
36,24,9.935564,4.858613,1.947487,25.908024,0.932122,163.426335,36.806085,36.971354,179.635245,45.774682
36,25,9.964916,5.032872,2.03738,25.749529,0.990013,161.906257,37.621265,36.942542,178.442335,46.166928
36,26,10.279961,5.120121,1.865461,26.376356,1.007129,161.051167,37.387108,36.944468,177.974715,43.613538
36,27,10.11068,4.585488,1.99949,26.508236,1.015887,158.648194,38.017904,37.062196,181.596305,44.633486
36,28,9.689257,5.078535,1.923388,26.694182,1.036018,156.913831,37.519503,36.890611,180.061151,46.051491
36,29,10.190421,5.180239,1.974241,26.675326,1.003882,154.273025,37.864013,36.792975,179.025066,45.41691
36,30,10.029175,4.905701,1.99769,26.569121,1.054653,151.132704,38.257367,36.804482,178.874034,45.129276
36,31,9.364108,4.784661,2.064075,26.321283,0.995318,148.973689,37.778272,37.018037,181.825361,45.281799
36,32,9.358209,5.136738,2.019881,25.871165,1.009537,147.106712,37.828927,37.209917,180.827761,44.576312
36,33,10.084732,5.113925,1.913451,26.685418,1.074579,146.865723,38.054479,37.409487,180.144073,43.800079
36,34,9.936694,4.941779,2.103163,26.374497,1.012233,145.88153,37.424737,37.043608,180.345762,44.058429
36,35,10.531929,5.070509,2.000953,25.958952,0.982761,142.196116,38.556861,36.618821,180.056685,42.976722
36,36,9.72036,5.368418,1.997121,26.785994,1.003288,142.810879,37.759069,36.598543,181.325707,45.068264
36,37,10.014319,5.129306,1.817926,26.914147,1.03164,139.943972,39.167091,37.301253,178.758487,43.812824
36,38,10.051731,4.785291,2.013185,27.145837,1.01338,138.794452,38.407663,36.910627,180.670202,46.627068
36,39,9.971706,4.973747,2.00965,27.17125,0.931024,135.23005,38.368253,37.009277,181.223024,45.292651
36,40,10.121952,5.191305,1.996266,27.303323,0.964712,135.809967,39.175418,37.090124,179.488271,43.470235
36,41,9.943987,4.730447,2.049899,27.20985,1.021395,135.066903,38.428975,36.780228,179.926887,44.463372
36,42,10.742419,5.417254,1.81434,26.917266,0.89361,131.772808,39.326595,36.713079,180.327544,46.152418
36,43,10.127347,4.722529,1.929178,27.006305,1.007616,131.534256,39.644676,36.959747,182.104699,45.430346
36,44,9.57349,4.637647,1.827127,26.688028,1.03706,130.204885,39.909622,37.230453,182.710758,47.632298
36,45,10.648473,5.053074,2.125713,27.527203,1.045891,128.986872,39.222613,36.938232,179.366746,45.096283
36,46,10.195288,5.088236,1.883867,27.02891,0.971501,128.767646,39.604684,36.996066,179.353275,44.400292
36,47,10.114328,4.893893,2.15385,27.238692,1.012376,130.108802,39.678218,37.036875,182.039427,43.590869
36,48,10.117577,4.748326,1.866107,27.10149,0.98423,129.325716,39.934137,37.155317,179.854226,46.527813
36,49,10.554567,5.067524,1.924034,27.026213,0.993106,130.25379,40.597538,37.303203,179.309219,44.046888
36,50,10.079779,4.983753,1.777393,26.812892,0.97281,130.198435,39.715865,36.606674,179.687837,45.999307
36,51,9.911319,4.957141,1.967406,27.463812,0.963158,133.219993,39.749973,37.288751,179.885433,43.626958
36,52,9.879117,4.941661,2.170421,27.938658,0.98773,131.529826,40.006767,36.752256,180.233026,44.109016
36,53,10.200265,5.450889,2.062418,26.76907,0.922326,133.27095,39.727174,36.933594,181.664843,44.049889
36,54,10.29075,4.972112,1.9828,27.610207,0.944262,134.910155,41.060972,37.062375,179.929759,46.484433
36,55,9.723739,4.907943,1.922154,27.574188,1.077509,135.748063,40.186515,37.144315,181.693854,44.852474
36,56,10.564472,4.751612,1.821197,28.36278,1.050667,135.293656,40.3774,36.986219,181.112828,44.343374
36,57,10.374984,5.040863,1.872578,27.926666,0.97183,138.480536,39.802213,36.934037,180.613969,46.444379
36,58,9.154002,5.235578,2.047387,27.603613,1.062109,141.165622,40.973696,36.872686,178.771801,43.017573
36,59,9.747297,5.118888,2.098911,28.137551,1.01047,143.958952,40.518184,36.780066,179.988375,45.097541
37,0,10.165025,4.930917,2.029704,24.937507,1.015904,154.988573,34.692704,37.110071,179.188428,44.109981
37,1,10.298639,4.74059,1.911284,25.739429,1.031749,155.358219,34.506655,36.992107,180.511612,43.779382
37,2,10.203004,5.016699,2.037635,25.231263,1.056815,155.081264,35.510905,37.13245,179.534781,45.559632
37,3,9.748457,5.036519,1.87156,25.094298,1.008615,159.94639,35.524311,36.720799,180.231859,45.525817
37,4,9.571083,4.965987,1.990382,25.406511,0.912815,160.111607,35.33155,36.811264,179.814924,45.408895
37,5,10.09074,5.083371,1.960098,25.335594,0.931901,161.064075,35.059677,36.695007,180.275719,45.221962
37,6,10.017704,5.387654,2.077599,25.423119,1.000825,164.200404,35.561795,36.832435,178.729882,43.855962
37,7,10.06662,5.111454,2.070226,25.091333,1.025585,164.488047,36.044455,36.664058,180.22648,44.628664
37,8,10.040869,5.16893,1.975899,25.573827,1.03553,166.027447,36.573831,37.021214,181.051005,45.221224
37,9,10.235966,5.089477,2.105515,25.349452,0.942798,169.013809,35.899993,36.997332,180.047153,45.607796
37,10,10.108657,5.028051,2.039717,25.764139,0.900209,167.772053,36.562297,37.391129,179.389347,43.527059
37,11,9.726719,4.845368,2.080512,25.446672,1.035653,169.093562,35.887722,36.975189,180.05694,46.684739
37,12,9.846918,4.937427,1.865007,25.469955,1.075375,169.504545,36.407515,36.628224,178.828305,46.002979
37,13,9.098423,5.169718,1.89336,25.28726,0.994961,170.443624,36.746097,36.884175,179.819198,46.089607
37,14,9.598818,5.075173,1.87231,25.783814,1.094096,173.384955,37.18621,37.231076,180.964235,43.541512
37,15,10.66585,5.298187,2.087232,25.977855,0.926208,172.281706,37.37693,36.887953,180.312858,46.032361
37,16,10.306182,4.922731,2.057918,26.102662,0.883148,172.725046,35.79457,36.986116,180.122117,43.318085
37,17,9.84697,4.876058,2.031152,26.452025,0.935283,172.86206,36.039931,37.11966,179.07334,43.768641
37,18,10.732775,5.062823,2.051903,25.529641,1.003861,171.701567,36.154149,36.733984,179.866764,46.660206
37,19,9.649053,4.77593,1.957831,26.087877,0.918632,170.884609,36.654815,37.040373,179.156888,45.704963
37,20,10.009067,5.116388,1.962627,25.756655,0.992072,172.138037,36.977933,37.069161,181.261636,46.961903
37,21,9.8241,5.217483,1.97198,25.787472,0.956652,171.176058,36.768272,36.716084,179.136714,44.710963
37,22,9.865707,4.932656,1.971813,25.881577,1.075229,170.079315,37.592743,36.910008,179.760298,45.131893
37,23,9.974877,5.2915,2.000415,26.214043,0.991252,166.503288,37.880712,36.827477,178.065621,45.385272
37,24,10.132803,5.109303,2.035219,26.110811,1.092863,165.964802,37.265394,37.232583,181.626653,44.504532
37,25,9.508297,4.994117,1.923135,26.140255,1.051158,164.988383,37.376737,36.895497,179.206181,45.148956
37,26,9.67835,5.052493,2.094523,26.653347,0.94689,161.859385,37.262532,36.984582,178.449366,45.197617
37,27,9.666067,5.167803,2.083865,26.321541,1.010166,161.241276,38.960167,37.139321,180.120026,45.951763
37,28,9.87736,4.929827,1.964723,26.665522,0.993954,158.457522,37.522738,37.134638,178.748817,46.382227
37,29,9.634112,4.990622,2.03488,26.576215,0.964195,158.741632,37.835971,36.945405,179.876634,44.167675
37,30,10.143679,4.864984,1.977572,26.625027,1.114082,152.999727,37.897108,36.928492,178.620035,46.564035
37,31,10.086713,4.792677,1.882814,26.176281,0.893901,153.248331,38.210965,36.960454,180.20917,45.039058
37,32,9.775157,5.121824,2.004692,27.081453,1.050881,151.552959,38.1852,37.090522,179.735229,44.155541
37,33,10.068989,5.224361,1.94096,26.938915,1.038286,147.423499,39.057955,36.804888,179.22597,44.601926
37,34,10.152313,5.028564,1.86337,26.445784,0.988326,147.931245,38.190325,36.94663,179.392076,45.595207
37,35,9.502548,5.04419,2.013634,27.031045,1.06835,145.180734,37.223943,37.090903,181.542549,46.246419
37,36,9.999993,5.621958,1.937942,26.979943,0.978782,142.746307,38.684628,36.559971,180.542646,45.090702
37,37,9.725394,5.17942,1.970094,27.052814,1.001509,141.131916,38.616398,36.96805,179.461616,45.231226
37,38,10.006041,4.704028,2.122401,26.827147,0.976493,140.507405,38.786214,36.815645,179.857984,46.650108
37,39,10.218151,5.181197,2.078013,26.535456,1.005117,138.190974,38.560243,37.206834,178.460053,45.214331
37,40,9.347609,5.234015,2.045213,27.148305,1.027507,137.564387,39.151118,37.042967,178.87697,45.540964
37,41,10.039814,4.881231,1.984238,26.812052,0.978235,134.88824,38.625225,37.123031,179.08613,44.686167
37,42,10.134075,4.86089,1.954448,27.044927,1.064442,136.041525,39.352312,36.708383,178.505288,45.04655
37,43,10.361004,4.82867,1.900091,27.162381,0.992142,134.991598,39.648599,37.060214,179.16182,45.589083
37,44,10.27936,5.168132,1.71003,27.176368,1.023156,133.146799,39.288688,37.279872,182.034601,43.605523
37,45,9.781266,5.082003,1.957424,26.853913,0.986735,134.089075,39.069597,37.213066,180.651339,42.987252
37,46,10.275567,5.45129,1.895298,27.445293,0.984652,132.953306,40.574171,36.881835,179.335757,43.771947
37,47,10.055451,4.89149,2.122832,27.891861,0.982563,131.920094,40.220315,36.977282,180.89669,44.249938
37,48,9.789429,4.806251,1.994102,27.53771,0.94946,132.840133,40.273346,37.00147,179.143739,44.943028
37,49,10.02787,5.144516,1.923258,27.530065,0.982565,132.866284,40.712351,37.160274,180.604945,45.145559
37,50,10.318364,4.988443,1.85961,27.690892,0.965185,134.80887,39.89995,37.142321,179.920193,45.451415
37,51,9.998479,5.194354,2.00729,27.669267,0.977772,133.503943,39.839187,36.977778,180.152295,46.067814
37,52,9.615688,4.769856,1.843674,27.660423,1.027748,134.558022,39.541236,36.892801,179.493989,43.761371
37,53,10.086493,5.133096,1.990714,26.96559,0.923643,135.076813,40.788257,37.316266,180.446586,44.395566
37,54,9.728529,5.14012,2.010806,27.848976,0.914155,137.4768,40.726513,37.06485,178.890523,46.047321
37,55,10.098202,4.948321,2.059035,27.633794,1.108068,138.114021,39.827998,37.182605,179.521789,43.41458
37,56,9.892212,4.559376,2.14328,27.629395,1.030959,138.743977,40.848368,36.829461,179.854911,44.916639
37,57,10.813077,4.904516,1.952292,27.857008,0.976889,140.942983,40.135301,37.284245,178.501272,43.542094
37,58,9.724015,5.117654,1.860242,27.703715,1.022894,143.860272,40.459679,37.158843,179.862107,45.322937
37,59,10.239433,4.812928,1.994256,27.07442,1.019326,144.654801,41.436145,36.659677,179.727999,43.683327
38,0,10.341859,4.947584,2.133268,25.153441,0.951678,151.911305,35.885669,36.594953,178.863308,44.4824
38,1,10.197915,5.081695,2.359899,24.735978,1.072794,151.788154,35.333124,36.78538,181.186837,45.101275
38,2,9.850716,5.25597,1.986347,24.321251,1.081672,153.374535,35.95476,36.916491,179.717075,44.370512
38,3,10.196518,4.837535,2.152399,25.035528,1.009699,155.344936,35.516175,37.0823,179.235658,45.250965
38,4,10.154849,4.763602,2.093161,25.347294,0.960615,159.653641,34.398523,37.141707,179.463622,44.365946
38,5,9.956388,4.899803,1.89918,25.121101,1.063939,159.106658,36.457045,37.152189,179.789309,44.204026
38,6,10.225122,4.887233,2.106512,25.296427,1.052814,161.369289,36.416111,36.948327,180.764735,46.709596
38,7,9.604022,4.853725,1.933115,25.476535,0.949721,162.921367,35.121402,36.922944,180.149969,43.061193
38,8,9.747846,4.652534,1.950128,25.514906,1.070242,164.941466,36.670303,36.86049,179.291184,44.515836
38,9,10.563334,5.367179,1.903323,25.646198,0.917462,165.95178,35.871242,37.15354,179.751635,46.232581
38,10,10.158384,5.120416,1.997136,25.395007,0.993012,167.993767,36.638164,36.845665,179.658121,45.491972
38,11,9.712867,4.572099,2.107166,25.719486,1.001895,170.212792,36.062429,36.969996,180.95331,45.769823
38,12,9.669712,4.836529,1.928181,26.070288,1.023487,166.856189,36.478623,36.719567,180.349129,44.890181
38,13,10.085319,4.860227,2.076341,25.415954,0.92142,169.794925,36.447714,36.740016,181.523541,44.259557
38,14,9.875123,4.780067,1.838343,26.074864,1.004214,171.515952,35.762586,36.707165,179.720392,43.865955
38,15,9.845706,5.00491,2.059957,26.651377,0.964031,171.186735,36.076462,36.983449,180.304129,45.033883
38,16,9.56624,5.003989,2.130491,25.663682,0.979542,171.453159,36.052624,36.946519,178.724125,45.214128
38,17,9.721943,4.769019,1.935257,26.428559,0.960083,169.877164,36.547711,37.058569,180.489739,45.753678
38,18,9.786232,4.897104,2.123108,26.003189,0.954567,168.738325,37.074741,37.188807,180.622535,45.063407
38,19,10.446613,5.055234,2.135119,25.598176,1.092618,170.508013,36.469418,36.893949,182.043823,43.943816
38,20,10.1035,4.732492,2.236531,27.002628,0.933519,167.7354,37.284332,36.824889,181.844066,45.461114
38,21,10.448476,4.616031,1.995683,26.620379,0.912595,169.849175,36.157806,36.797165,180.026084,44.692867
38,22,9.404631,4.925213,1.987045,25.963333,0.896293,167.231885,37.02687,36.824344,179.089241,44.254772
38,23,9.986134,5.30956,2.191071,25.783891,1.012475,166.255067,37.506873,37.330826,178.929318,43.517445
38,24,9.622291,4.947291,2.069386,26.256186,0.935001,164.343123,37.240807,37.02637,180.738382,44.329394
38,25,9.983673,4.924227,2.085383,26.537333,0.977863,161.344093,37.987576,37.115808,178.532076,45.703325
38,26,9.773695,5.083643,1.907638,26.592759,1.079896,162.061027,38.305077,36.954708,180.869528,46.829179
38,27,10.042681,5.229359,2.021252,26.55687,1.002172,159.951139,37.972767,37.276594,179.390211,46.383692
38,28,10.165816,4.833914,2.095829,26.622951,0.966403,156.72891,38.014967,36.843027,181.1859,44.512432
38,29,10.037939,5.222896,2.050853,26.641978,0.966261,153.743161,37.911003,36.898686,177.441163,45.355594
38,30,9.967213,4.99848,1.973048,27.006754,0.862687,153.018128,38.196839,37.067436,180.513172,44.994266
38,31,10.311159,5.244412,2.057186,26.158212,0.992884,149.854491,39.006112,36.892805,180.340967,45.694198
38,32,10.161113,5.103218,2.089948,26.614147,0.968862,149.616073,38.44345,37.229714,179.411498,44.17092
38,33,10.332864,5.186236,2.107152,26.501994,1.027018,147.231043,39.301285,36.890022,180.694061,44.125264
38,34,10.104221,4.915561,2.042475,27.026151,1.09588,146.607691,38.263099,37.117919,178.937667,45.934168
38,35,9.853464,5.214898,1.976231,26.649674,0.982315,143.292354,38.300582,37.019359,177.601824,45.242955
38,36,10.088443,4.868704,2.015131,26.615569,1.019411,141.680217,38.445007,36.872718,181.664974,44.837209
38,37,9.67734,4.76722,2.099196,27.014982,0.963249,139.918636,38.71841,36.867476,180.180506,43.407181
38,38,9.719187,5.080128,1.946096,26.999349,0.947907,138.349094,39.262469,37.085162,179.663127,45.096729
38,39,10.190599,5.206419,2.125936,26.78842,1.00404,137.250133,38.619562,36.84322,181.146423,45.511593
38,40,9.777415,5.13576,1.989263,28.78029,1.012142,135.567296,39.393484,36.975218,179.025142,44.213581
38,41,10.594461,4.976748,1.931429,27.12209,0.950098,134.596156,39.146318,36.984334,178.730676,45.058748
38,42,10.565593,4.960194,1.981709,27.077165,0.929658,131.347099,39.24221,36.823907,180.511803,46.557484
38,43,10.715793,4.634025,1.990506,27.540918,1.039654,130.957837,39.409533,36.965981,180.313181,43.754217
38,44,10.050206,4.893478,2.101414,27.277837,1.013336,131.805471,40.008792,37.146913,180.625308,46.358775
38,45,10.080293,5.446637,1.957648,27.867196,1.060103,129.979558,39.887875,36.866115,180.689652,44.870256
38,46,9.957892,4.969065,1.84413,27.481874,1.020325,131.72998,40.217054,37.042028,179.216381,44.87999
38,47,9.741686,4.653736,2.020563,27.625492,0.958014,131.095797,41.034252,37.179657,179.3544,44.087015
38,48,9.741286,5.061277,1.848462,27.620914,0.993208,129.613144,40.688246,37.232481,178.698061,43.644516
38,49,10.098778,4.999505,1.96541,27.30491,0.999118,128.625223,40.133909,36.920659,179.998691,43.99077
38,50,10.363591,4.695815,1.940722,28.108415,1.05012,131.149535,40.580205,37.253946,180.113149,44.552077
38,51,9.779157,5.010345,1.953561,28.58879,0.958166,131.462814,39.716464,36.715991,178.213807,45.934722
38,52,9.845222,5.013319,1.987018,27.422263,0.952282,133.053734,40.57467,37.041404,178.820812,43.864893
38,53,10.148008,4.940182,2.101476,27.871792,0.954162,133.725501,40.76744,36.56636,177.496216,45.655952
38,54,9.701456,5.18606,1.976596,27.628045,0.97662,135.452559,40.99383,37.017714,179.631574,44.467307
38,55,10.225821,4.974182,1.967077,27.954598,0.935506,134.67722,40.613169,37.05919,178.960696,43.85142
38,56,10.682039,4.621032,1.948042,27.510171,1.01494,138.106108,41.542524,36.832371,179.995128,46.056036
38,57,9.913262,5.001668,1.970793,28.158322,1.027062,138.728091,41.392607,37.48387,180.516199,43.608631
38,58,9.382207,4.914158,2.090931,28.036501,0.996076,141.265711,41.299463,36.966612,178.238352,44.022056
38,59,9.921404,5.114906,1.91828,28.634233,1.063419,141.217956,41.430306,37.039386,181.050653,44.742667
39,0,10.135014,5.200667,2.141461,25.379496,0.967892,147.259231,34.982509,37.219519,179.996326,45.197588
39,1,10.511644,4.795269,2.208525,25.295963,0.988195,150.672967,34.037722,37.477224,178.516183,47.301672
39,2,10.122136,5.127176,1.967925,25.391472,1.007143,151.587546,34.280935,37.208102,181.627084,46.359082
39,3,10.425671,5.087873,2.066932,24.977207,0.968901,156.831745,35.90893,36.977893,179.213405,43.531945
39,4,9.921037,4.896817,1.981392,24.835532,1.076408,157.368586,35.013786,37.378126,181.151555,44.03043
39,5,10.133769,4.590712,2.04624,25.205896,1.061915,158.824253,34.984591,37.116414,178.810865,46.490942
39,6,9.918357,4.858884,1.947471,25.016002,1.003458,160.078294,36.347078,36.910113,179.292037,45.741095
39,7,10.279465,4.788397,2.005448,25.470712,0.988102,162.282427,35.596263,37.174396,179.448468,46.046186
39,8,9.814756,4.942678,1.696053,25.505392,1.010065,165.152822,35.90852,37.138484,179.597407,45.093699
39,9,10.331499,4.849067,2.012579,25.188446,0.934501,163.725139,35.993798,37.376297,179.854127,45.745567
39,10,10.685142,5.238425,1.896876,26.059437,1.064824,166.604807,35.729372,36.89081,180.352417,45.457365
